Time Stamp,ID,Extended,Dir,Bus,LEN,D1,D2,D3,D4,D5,D6,D7,D8
115555096,000000E4,false,Rx,0,8,3A,FC,88,82,22,FF,7F,8E,
115556200,00000199,false,Rx,0,6,1F,FC,D4,7E,0D,A0,00,00,
115557272,0000012F,false,Rx,0,8,EA,79,8A,DD,F1,05,33,0B,
115558372,0000019A,false,Rx,0,6,61,FC,8B,7E,00,20,00,00,
115559368,0000019F,false,Rx,0,6,30,FC,02,80,00,20,00,00,
115560504,00000289,false,Rx,0,8,27,F1,E0,E0,E1,00,0C,00,
115561596,0000018F,false,Rx,0,5,0B,80,F1,FF,FF,00,00,00,
115562536,000001A1,false,Rx,0,5,FC,C6,00,00,81,00,00,00,
115563476,000001C4,false,Rx,0,7,84,00,82,00,7C,F9,FF,00,
115564544,000001C5,false,Rx,0,7,86,00,80,00,7C,F9,FF,00,
115565592,000002BB,false,Rx,0,5,22,F1,83,00,F2,00,00,00,
115566596,00000302,false,Rx,0,7,FF,FF,0B,80,FF,FF,FF,00,
115576932,00000567,false,Rx,0,8,00,00,00,00,20,00,00,67,
115595096,000000A5,false,Rx,0,8,00,FA,11,18,81,38,0B,F1,
115600308,00000297,false,Rx,0,7,53,E6,F0,EC,F0,F0,FC,00,
115609456,00000130,false,Rx,0,5,05,F0,FC,FF,FF,00,00,00,
115611088,000005F8,false,Rx,0,8,13,FF,C0,78,FF,FF,FF,FF,
115630720,000001B3,false,Rx,0,8,FC,C3,00,F8,04,FF,80,F2,
115632300,000002BF,false,Rx,0,3,81,71,14,00,00,00,00,00,
115645960,000001A6,false,Rx,0,8,41,00,40,00,3F,00,E0,F8,
115649520,00000281,false,Rx,0,2,DD,F3,00,00,00,00,00,00,
115655100,000000E4,false,Rx,0,8,0F,F7,88,82,22,FF,7F,8E,
115656196,00000199,false,Rx,0,6,F3,F7,C4,7E,0D,A0,00,00,
115657268,0000012F,false,Rx,0,8,B7,7A,8A,DD,F2,05,33,0B,
115658368,0000019A,false,Rx,0,6,58,F7,A8,7E,00,20,00,00,
115659364,0000019F,false,Rx,0,6,83,F7,F1,7F,00,20,00,00,
115660512,00000289,false,Rx,0,8,9D,F3,E0,E0,E1,00,0C,00,
115661604,000001A1,false,Rx,0,5,B3,CB,00,00,81,00,00,00,
115662548,000001C4,false,Rx,0,7,84,00,82,00,86,F9,FF,00,
115663620,000001C5,false,Rx,0,7,86,00,80,00,86,F9,FF,00,
115664660,000002BB,false,Rx,0,5,05,F3,83,00,F2,00,00,00,
115671944,00000328,false,Rx,0,6,72,44,EF,11,0E,22,00,00,
115695100,000000A5,false,Rx,0,8,1F,F0,0D,D8,80,4E,0B,F1,
115709424,00000130,false,Rx,0,5,05,F0,FC,FF,FF,00,00,00,
115718140,000003A0,false,Rx,0,8,FF,FF,C0,FF,FF,FF,FF,FC,
115730812,000001B3,false,Rx,0,8,FC,C3,00,F9,04,FF,80,F3,
115732680,000002BF,false,Rx,0,3,81,71,14,00,00,00,00,00,
115745964,000001A6,false,Rx,0,8,41,00,40,00,3F,00,70,FA,
115747220,00000510,false,Rx,0,8,00,00,00,00,FF,FF,00,10,
115749116,00000173,false,Rx,0,8,B8,F0,00,02,20,00,F2,D7,
115750196,00000281,false,Rx,0,2,D9,F3,00,00,00,00,00,00,
115755104,000000E4,false,Rx,0,8,3B,F2,88,82,22,FF,7F,8E,
115756204,00000199,false,Rx,0,6,44,F2,CB,7E,0D,A0,00,00,
115757212,0000012F,false,Rx,0,8,EA,7B,8A,DD,F2,05,33,0B,
115758312,0000019A,false,Rx,0,6,E8,F2,98,7E,00,20,00,00,
115759308,0000019F,false,Rx,0,6,00,F2,09,80,00,20,00,00,
115760432,00000289,false,Rx,0,8,4E,F5,E0,E0,E1,00,0C,00,
115761524,0000018F,false,Rx,0,5,0B,80,F1,FF,FF,00,00,00,
115762464,000001A1,false,Rx,0,5,08,C1,00,00,81,00,00,00,
115763408,000001C4,false,Rx,0,7,84,00,82,00,90,F9,FF,00,
115764472,000001C5,false,Rx,0,7,86,00,80,00,90,F9,FF,00,
115765516,000002BB,false,Rx,0,5,6C,F5,83,00,F2,00,00,00,
115766520,00000302,false,Rx,0,7,FF,FF,0B,80,FF,FF,FF,00,
115795092,000000A5,false,Rx,0,8,B1,F5,11,08,81,3A,0B,F1,
115800308,00000297,false,Rx,0,7,15,E7,F0,EC,F0,F0,FC,00,
115801348,000003D3,false,Rx,0,2,00,00,00,00,00,00,00,00,
115808616,00000306,false,Rx,0,2,AC,F7,00,00,00,00,00,00,
115809576,00000130,false,Rx,0,5,05,F0,FC,FF,FF,00,00,00,
115830696,000001B3,false,Rx,0,8,FC,C3,00,FA,04,FF,80,F4,
115833128,000002BF,false,Rx,0,3,81,71,14,00,00,00,00,00,
115845956,000001A6,false,Rx,0,8,41,00,40,00,3F,00,00,FC,
115848648,00000281,false,Rx,0,2,D6,F3,00,00,00,00,00,00,
115855096,000000E4,false,Rx,0,8,3A,FC,88,82,22,FF,7F,8E,
115856252,0000012F,false,Rx,0,8,DE,7C,8A,DD,F1,05,33,0B,
115857352,00000199,false,Rx,0,6,38,FC,D6,7E,0D,A0,00,00,
115858348,0000019A,false,Rx,0,6,D8,FC,93,7E,00,20,00,00,
115859344,0000019F,false,Rx,0,6,6C,FC,FA,7F,00,20,00,00,
115860456,00000289,false,Rx,0,8,F4,F7,E0,E0,E1,00,0C,00,
115861556,000002BB,false,Rx,0,5,4B,F7,83,00,F2,00,00,00,
115862488,000001A1,false,Rx,0,5,FC,C6,00,00,81,00,00,00,
115863432,000001C4,false,Rx,0,7,84,00,82,00,9A,F9,FF,00,
115864504,000001C5,false,Rx,0,7,86,00,80,00,9A,F9,FF,00,
115895116,000000A5,false,Rx,0,8,30,FA,0F,F8,80,42,0B,F1,
115908672,000003B0,false,Rx,0,2,FE,FF,00,00,00,00,00,00,
115909628,00000130,false,Rx,0,5,05,F0,FC,FF,FF,00,00,00,
115930696,000001B3,false,Rx,0,8,FC,C3,00,FB,04,FF,80,F5,
115933592,000002BF,false,Rx,0,3,81,71,14,00,00,00,00,00,
115945968,000001A6,false,Rx,0,8,41,00,40,00,3F,00,90,FD,
115949204,00000173,false,Rx,0,8,8C,F5,00,02,20,00,F2,D7,
115950288,00000281,false,Rx,0,2,DB,F3,00,00,00,00,00,00,
115951080,000002C4,false,Rx,0,8,DD,19,FF,64,64,64,00,F0,
115955092,000000E4,false,Rx,0,8,0F,F7,88,82,22,FF,7F,8E,
115956188,00000199,false,Rx,0,6,D6,F7,D4,7E,0D,A0,00,00,
115957248,0000012F,false,Rx,0,8,83,7D,8A,DD,F1,05,33,0B,
115958348,0000019A,false,Rx,0,6,8B,F7,AD,7E,00,20,00,00,
115959344,0000019F,false,Rx,0,6,F9,F7,02,80,00,20,00,00,
115960484,00000289,false,Rx,0,8,F5,F9,E0,E0,E1,00,0C,00,
115961580,0000018F,false,Rx,0,5,0A,80,F1,FF,FF,00,00,00,
115962520,000001A1,false,Rx,0,5,B3,CB,00,00,81,00,00,00,
115963464,000001C4,false,Rx,0,7,84,00,82,00,A4,F9,FF,00,
115964512,000001C5,false,Rx,0,7,86,00,80,00,A4,F9,FF,00,
115965556,000002BB,false,Rx,0,5,BE,F9,83,00,F2,00,00,00,
115966588,00000302,false,Rx,0,7,FF,FF,0A,80,FF,FF,FF,00,
115967812,00000573,false,Rx,0,8,00,00,00,00,BC,0A,00,73,
115995080,000000A5,false,Rx,0,8,B1,F0,0C,C8,80,4A,0B,F1,
115999264,00000297,false,Rx,0,7,D0,E8,F0,EC,F0,F0,FC,00,
116009384,00000130,false,Rx,0,5,05,F0,FC,FF,FF,00,00,00,
116030684,000001B3,false,Rx,0,8,FC,C3,00,FC,04,FF,80,F6,
116033964,000002BF,false,Rx,0,3,81,B1,14,00,00,00,00,00,
116044468,0000032E,false,Rx,0,8,FF,FF,FF,53,BE,FF,FF,3C,
116046000,000001A6,false,Rx,0,8,41,00,40,00,3F,00,20,FF,
116048712,00000281,false,Rx,0,2,D5,F3,00,00,00,00,00,00,
116055096,000000E4,false,Rx,0,8,3B,F2,88,82,22,FF,7F,8E,
116056204,00000199,false,Rx,0,6,B0,F2,CC,7E,0D,A0,00,00,
116057228,0000012F,false,Rx,0,8,64,7E,8A,DD,F1,05,33,0B,
116058324,0000019A,false,Rx,0,6,CE,F2,93,7E,00,20,00,00,
116059320,0000019F,false,Rx,0,6,5F,F2,EA,7F,00,20,00,00,
116060428,00000289,false,Rx,0,8,4F,FB,E0,E0,E1,00,0C,00,
116061520,000002BB,false,Rx,0,5,99,FB,83,00,F2,00,00,00,
116062460,000001A1,false,Rx,0,5,08,C1,00,00,81,00,00,00,
116063404,000001C4,false,Rx,0,7,84,00,82,00,AE,F9,FF,00,
116064480,000001C5,false,Rx,0,7,86,00,80,00,AE,F9,FF,00,
116095096,000000A5,false,Rx,0,8,28,F5,0F,F8,80,3A,0B,F1,
116109388,00000130,false,Rx,0,5,05,F0,FC,FF,FF,00,00,00,
116130672,000001B3,false,Rx,0,8,FC,C3,00,FD,04,FF,80,F7,
116131908,00000578,false,Rx,0,8,00,00,00,00,20,00,00,78,
116134304,000002BF,false,Rx,0,3,81,B1,14,00,00,00,00,00,
116144532,00000246,false,Rx,0,5,0C,F4,00,FC,FF,00,00,00,
116146032,000001A6,false,Rx,0,8,41,00,40,00,3F,00,B0,F0,
116149112,00000173,false,Rx,0,8,D0,FA,00,02,20,00,F2,D7,
116150200,00000281,false,Rx,0,2,DA,F3,00,00,00,00,00,00,
116155092,000000E4,false,Rx,0,8,3A,FC,88,82,22,FF,7F,8E,
116156240,0000012F,false,Rx,0,8,DF,70,8A,DD,F2,05,33,0B,
116157340,00000199,false,Rx,0,6,A7,FC,C5,7E,0D,A0,00,00,
116158336,0000019A,false,Rx,0,6,2B,FC,AB,7E,00,20,00,00,
116159332,0000019F,false,Rx,0,6,99,FC,F4,7F,00,20,00,00,
116160444,00000289,false,Rx,0,8,9C,FD,E0,E0,E1,00,0C,00,
116161544,0000018F,false,Rx,0,5,0A,80,F1,FF,FF,00,00,00,
116162476,000001A1,false,Rx,0,5,FC,C6,00,00,81,00,00,00,
116163424,000001C4,false,Rx,0,7,84,00,82,00,B8,F9,FF,00,
116164492,000001C5,false,Rx,0,7,86,00,80,00,B8,F9,FF,00,
116165536,000002BB,false,Rx,0,5,F0,FD,83,00,F2,00,00,00,
116166572,00000302,false,Rx,0,7,FF,FF,0A,80,FF,FF,FF,00,
116195084,000000A5,false,Rx,0,8,AB,FA,10,08,81,3A,0B,F1,
116199112,00000297,false,Rx,0,7,96,E9,F0,EC,F0,F0,FC,00,
116209700,0000026E,false,Rx,0,8,00,40,40,00,FF,FF,FF,FF,
116210796,00000130,false,Rx,0,5,05,F0,FC,FF,FF,00,00,00,
116222300,00000567,false,Rx,0,8,00,00,00,00,20,00,00,67,
116230704,000001B3,false,Rx,0,8,FC,C3,00,FE,04,FF,80,F8,
116234648,000002BF,false,Rx,0,3,85,B1,14,00,00,00,00,00,
116245904,000001A6,false,Rx,0,8,41,00,40,00,3F,00,40,F2,
116249516,00000281,false,Rx,0,2,DD,F3,00,00,00,00,00,00,
116255088,000000E4,false,Rx,0,8,0F,F7,88,82,22,FF,7F,8E,
116256192,00000199,false,Rx,0,6,F2,F7,CD,7E,0D,A0,00,00,
116257244,0000012F,false,Rx,0,8,82,71,8A,DD,F2,05,33,0B,
116258344,0000019A,false,Rx,0,6,7E,F7,A3,7E,00,20,00,00,
116259340,0000019F,false,Rx,0,6,91,F7,0D,80,00,20,00,00,
116260448,00000289,false,Rx,0,8,7A,F0,E0,E0,E1,00,0C,00,
116261540,000002BB,false,Rx,0,5,BF,F0,83,00,F2,00,00,00,
116262484,000001A1,false,Rx,0,5,B3,CB,00,00,81,00,00,00,
116263428,000001C4,false,Rx,0,7,84,00,82,00,C2,F9,FF,00,
116264496,000001C5,false,Rx,0,7,86,00,80,00,C2,F9,FF,00,
116280392,000003FB,false,Rx,0,6,C7,90,01,10,F0,48,00,00,
116295100,000000A5,false,Rx,0,8,3F,F0,0D,E8,80,44,0B,F1,
116296452,000003F9,false,Rx,0,8,0C,15,82,36,7A,78,0F,47,
116309360,00000130,false,Rx,0,5,05,F0,FC,FF,FF,00,00,00,
116330628,000001B3,false,Rx,0,8,FC,C3,00,F0,04,FF,80,EA,
116335004,000002BF,false,Rx,0,3,85,B1,14,00,00,00,00,00,
116345948,000001A6,false,Rx,0,8,41,00,40,00,3F,00,D0,F3,
116349216,00000173,false,Rx,0,8,B8,F0,00,02,20,00,F2,D7,
116350300,00000281,false,Rx,0,2,D6,F3,00,00,00,00,00,00,
116351556,000002ED,false,Rx,0,3,AF,FA,00,00,00,00,00,00,
116355096,000000E4,false,Rx,0,8,3B,F2,88,82,22,FF,7F,8E,
116356252,0000012F,false,Rx,0,8,DF,72,8A,DD,F1,05,33,0B,
116357352,00000199,false,Rx,0,6,FD,F2,D3,7E,0D,A0,00,00,
116358348,0000019A,false,Rx,0,6,E9,F2,91,7E,00,20,00,00,
116359344,0000019F,false,Rx,0,6,D3,F2,0C,80,00,20,00,00,
116360480,00000289,false,Rx,0,8,C0,F2,E0,E0,E1,00,0C,00,
116361572,0000018F,false,Rx,0,5,0A,80,F1,FF,FF,00,00,00,
116362516,000001A1,false,Rx,0,5,08,C1,00,00,81,00,00,00,
116363456,000001C4,false,Rx,0,7,84,00,82,00,CC,F9,FF,00,
116364548,000001C5,false,Rx,0,7,86,00,80,00,CC,F9,FF,00,
116365584,000001EE,false,Rx,0,2,00,FF,00,00,00,00,00,00,
116367372,000001D6,false,Rx,0,2,F0,CC,00,00,00,00,00,00,
116368152,000002BB,false,Rx,0,5,98,F2,83,00,F2,00,00,00,
116369096,000002F7,false,Rx,0,6,02,99,51,11,11,F1,00,00,
116370080,000001EA,false,Rx,0,2,FF,FF,00,00,00,00,00,00,
116370876,00000302,false,Rx,0,7,FF,FF,0A,80,FF,FF,FF,00,
116371912,000003E6,false,Rx,0,2,FF,FF,00,00,00,00,00,00,
116387028,00000510,false,Rx,0,8,00,00,00,00,FF,FF,00,10,
116395096,000000A5,false,Rx,0,8,2D,F5,0F,F8,80,3C,0B,F1,
116398436,00000297,false,Rx,0,7,5C,EA,F0,EC,F0,F0,FC,00,
116409364,00000130,false,Rx,0,5,05,F0,FC,FF,FF,00,00,00,
116430636,000001B3,false,Rx,0,8,FC,C3,00,F1,04,FF,80,EB,
116431852,000000EC,false,Rx,0,8,11,11,04,00,01,08,FF,FF,
116435352,000002BF,false,Rx,0,3,85,B1,14,00,00,00,00,00,
116445912,000001A6,false,Rx,0,8,41,00,40,00,3F,00,60,F5,
116449268,000002C4,false,Rx,0,8,83,1A,FF,64,64,64,00,F0,
116450364,000001B9,false,Rx,0,2,3C,FF,00,00,00,00,00,00,
116451132,00000281,false,Rx,0,2,DB,F3,00,00,00,00,00,00,
116455084,000000E4,false,Rx,0,8,3A,FC,88,82,22,FF,7F,8E,
116456240,0000012F,false,Rx,0,8,82,73,8A,DD,F1,05,33,0B,
116457340,00000199,false,Rx,0,6,52,FC,CB,7E,0D,A0,00,00,
116458336,0000019A,false,Rx,0,6,F8,FC,AE,7E,00,20,00,00,
116459332,0000019F,false,Rx,0,6,AC,FC,0A,80,00,20,00,00,
116460496,00000289,false,Rx,0,8,13,F4,E0,E0,E1,00,0C,00,
116461592,000002BB,false,Rx,0,5,F1,F4,83,00,F2,00,00,00,
116462528,000001A1,false,Rx,0,5,FC,C6,00,00,81,00,00,00,
116463472,000001C4,false,Rx,0,7,84,00,82,00,D6,F9,FF,00,
116464548,000001C5,false,Rx,0,7,86,00,80,00,D6,F9,FF,00,
116495084,000000A5,false,Rx,0,8,A0,FA,0B,B8,80,4E,0B,F1,
116509356,00000130,false,Rx,0,5,05,F0,FC,FF,FF,00,00,00,
116530624,000001B3,false,Rx,0,8,FC,C3,00,F2,04,FF,80,EC,
116536096,000002F9,false,Rx,0,6,00,FF,00,08,FF,F0,00,00,
116537080,000002BF,false,Rx,0,3,85,B1,14,00,00,00,00,00,
116545924,000001A6,false,Rx,0,8,41,00,40,00,3F,00,F0,F6,
116549116,00000173,false,Rx,0,8,8C,F5,00,02,20,00,F2,D7,
116550204,00000281,false,Rx,0,2,D9,F3,00,00,00,00,00,00,
116550976,000002CA,false,Rx,0,2,66,72,00,00,00,00,00,00,
116555088,000000E4,false,Rx,0,8,0F,F7,88,82,22,FF,7F,8E,
116556192,00000199,false,Rx,0,6,05,F7,D1,7E,0D,A0,00,00,
116557244,0000012F,false,Rx,0,8,0C,74,8A,DD,F1,05,33,0B,
116558340,0000019A,false,Rx,0,6,35,F7,8A,7E,00,20,00,00,
116559336,0000019F,false,Rx,0,6,38,F7,FB,7F,00,20,00,00,
116560468,00000289,false,Rx,0,8,A9,F6,E0,E0,E1,00,0C,00,
116561560,000002BB,false,Rx,0,5,D6,F6,83,00,F2,00,00,00,
116562504,0000018F,false,Rx,0,5,0A,80,F1,FF,FF,00,00,00,
116563444,000001A1,false,Rx,0,5,B3,CB,00,00,81,00,00,00,
116564388,000001C4,false,Rx,0,7,84,00,82,00,E0,F9,FF,00,
116565436,000001C5,false,Rx,0,7,86,00,80,00,E0,F9,FF,00,
116566576,00000302,false,Rx,0,7,FF,FF,0A,80,FF,FF,FF,00,
116595088,000000A5,false,Rx,0,8,C0,F0,10,08,81,38,0B,F1,
116598232,00000297,false,Rx,0,7,1A,EB,F0,EC,F0,F0,FC,00,
116605296,00000573,false,Rx,0,8,00,00,00,00,BC,0A,00,73,
116609344,00000130,false,Rx,0,5,05,F0,FC,FF,FF,00,00,00,
116615000,000005F8,false,Rx,0,8,13,FF,C0,78,FF,FF,FF,FF,
116630608,000001B3,false,Rx,0,8,FC,C3,00,F3,04,FF,80,ED,
116636272,000002BF,false,Rx,0,3,85,B1,14,00,00,00,00,00,
116645928,000001A6,false,Rx,0,8,41,00,40,00,3F,00,80,F8,
116649332,00000281,false,Rx,0,2,DD,F3,00,00,00,00,00,00,
116655084,000000E4,false,Rx,0,8,3B,F2,88,82,22,FF,7F,8E,
116656196,00000199,false,Rx,0,6,D8,F2,C3,7E,0D,A0,00,00,
116657204,0000012F,false,Rx,0,8,51,75,8A,DD,F1,05,33,0B,
116658304,0000019A,false,Rx,0,6,A0,F2,AA,7E,00,20,00,00,
116659300,0000019F,false,Rx,0,6,12,F2,F5,7F,00,20,00,00,
116660412,00000289,false,Rx,0,8,A8,F8,E0,E0,E1,00,0C,00,
116661504,000002BB,false,Rx,0,5,23,F8,83,00,F2,00,00,00,
116662448,000001A1,false,Rx,0,5,08,C1,00,00,81,00,00,00,
116663388,000001C4,false,Rx,0,7,84,00,82,00,EA,F9,FF,00,
116664456,000001C5,false,Rx,0,7,86,00,80,00,EA,F9,FF,00,
116671840,00000328,false,Rx,0,6,73,44,EF,11,0E,22,00,00,
116695080,000000A5,false,Rx,0,8,24,F5,0D,D8,80,44,0B,F1,
116709400,00000130,false,Rx,0,5,05,F0,FC,FF,FF,00,00,00,
116730584,000001B3,false,Rx,0,8,FC,C3,00,F4,04,FF,80,EE,
116736608,000002BF,false,Rx,0,3,85,B1,14,00,00,00,00,00,
116745944,000001A6,false,Rx,0,8,41,00,40,00,3F,00,10,FA,
116749096,00000173,false,Rx,0,8,D0,FA,00,02,20,00,F2,D7,
116750184,00000281,false,Rx,0,2,D9,F3,00,00,00,00,00,00,
116755084,000000E4,false,Rx,0,8,3A,FC,88,82,22,FF,7F,8E,
116756232,0000012F,false,Rx,0,8,0C,76,8A,DD,F2,05,33,0B,
116757328,00000199,false,Rx,0,6,A6,FC,CC,7E,0D,A0,00,00,
116758324,0000019A,false,Rx,0,6,97,FC,9E,7E,00,20,00,00,
116759320,0000019F,false,Rx,0,6,98,FC,FD,7F,00,20,00,00,
116760468,00000289,false,Rx,0,8,12,FA,E0,E0,E1,00,0C,00,
116761560,000002BB,false,Rx,0,5,04,FA,83,00,F2,00,00,00,
116762500,0000018F,false,Rx,0,5,0A,80,F1,FF,FF,00,00,00,
116763440,000001A1,false,Rx,0,5,FC,C6,00,00,81,00,00,00,
116764384,000001C4,false,Rx,0,7,84,00,82,00,F4,F9,FF,00,
116765440,000001C5,false,Rx,0,7,86,00,80,00,F4,F9,FF,00,
116766600,00000302,false,Rx,0,7,FF,FF,0A,80,FF,FF,FF,00,
116774300,00000578,false,Rx,0,8,00,00,00,00,20,00,00,78,
116795096,000000A5,false,Rx,0,8,74,FA,0F,F8,80,3A,0B,F1,
116798012,00000297,false,Rx,0,7,D5,EC,F0,EC,F0,F0,FC,00,
116801116,000003D3,false,Rx,0,2,00,00,00,00,00,00,00,00,
116801892,00000314,false,Rx,0,3,11,42,00,00,00,00,00,00,
116808580,00000306,false,Rx,0,2,AC,F7,00,00,00,00,00,00,
116809540,00000130,false,Rx,0,5,05,F0,FC,FF,FF,00,00,00,
116830580,000001B3,false,Rx,0,8,FC,C3,00,F5,04,FF,80,EF,
116836960,000002BF,false,Rx,0,3,85,B1,14,00,00,00,00,00,
116845900,000001A6,false,Rx,0,8,41,00,40,00,3F,00,A0,FB,
116848764,00000281,false,Rx,0,2,D5,F3,00,00,00,00,00,00,
116855076,000000E4,false,Rx,0,8,0F,F7,88,82,22,FF,7F,8E,
116856212,0000012F,false,Rx,0,8,51,77,8A,DD,F2,05,33,0B,
116857312,00000199,false,Rx,0,6,6C,F7,D7,7E,0D,A0,00,00,
116858308,0000019A,false,Rx,0,6,79,F7,9C,7E,00,20,00,00,
116859304,0000019F,false,Rx,0,6,2A,F7,07,80,00,20,00,00,
116860460,00000289,false,Rx,0,8,C1,FC,E0,E0,E1,00,0C,00,
116861552,000002BB,false,Rx,0,5,6D,FC,83,00,F2,00,00,00,
116862492,000001A1,false,Rx,0,5,B3,CB,00,00,81,00,00,00,
116863436,000001C4,false,Rx,0,7,84,00,82,00,FE,F9,FF,00,
116864488,000001C5,false,Rx,0,7,86,00,80,00,FE,F9,FF,00,
116867504,00000567,false,Rx,0,8,00,00,00,00,20,00,00,67,
116895248,000000A5,false,Rx,0,8,17,F0,0F,08,81,3C,0B,F1,
116908636,000003B0,false,Rx,0,2,FE,FF,00,00,00,00,00,00,
116909616,00000130,false,Rx,0,5,05,F0,FC,FF,FF,00,00,00,
116930568,000001B3,false,Rx,0,8,FC,C3,00,F6,04,FF,80,F0,
116937388,000002BF,false,Rx,0,3,85,B1,14,00,00,00,00,00,
116945916,000001A6,false,Rx,0,8,41,00,40,00,3F,00,30,FD,
116949212,00000173,false,Rx,0,8,B8,F0,00,02,20,00,F2,D7,
116950296,00000281,false,Rx,0,2,DA,F3,00,00,00,00,00,00,
116951084,000002C4,false,Rx,0,8,29,1B,FF,64,64,64,00,F0,
116955072,000000E4,false,Rx,0,8,3B,F2,88,82,22,FF,7F,8E,
116956188,00000199,false,Rx,0,6,FD,F2,D3,7E,0D,A0,00,00,
116957224,0000012F,false,Rx,0,8,B7,78,8A,DD,F1,05,33,0B,
116958324,0000019A,false,Rx,0,6,72,F2,A6,7E,00,20,00,00,
116959320,0000019F,false,Rx,0,6,13,F2,FC,7F,00,20,00,00,
116960452,00000289,false,Rx,0,8,7B,FE,E0,E0,E1,00,0C,00,
116961548,000002BB,false,Rx,0,5,4A,FE,83,00,F2,00,00,00,
116962488,0000018F,false,Rx,0,5,0A,80,F1,FF,FF,00,00,00,
116963428,000001A1,false,Rx,0,5,08,C1,00,00,81,00,00,00,
116964368,000001C4,false,Rx,0,7,84,00,82,00,08,FA,FF,00,
116965428,000001C5,false,Rx,0,7,86,00,80,00,08,FA,FF,00,
116966584,00000302,false,Rx,0,7,FF,FF,0A,80,FF,FF,FF,00,
116995080,000000A5,false,Rx,0,8,BE,F5,10,F8,80,40,0B,F1,
116997892,00000297,false,Rx,0,7,93,ED,F0,EC,F0,F0,FC,00,
117000012,000003AF,false,Rx,0,4,7F,C0,A1,E1,00,00,00,00,
117000896,00000377,false,Rx,0,3,9C,F7,60,00,00,00,00,00,
117009328,00000130,false,Rx,0,5,05,F0,FC,FF,FF,00,00,00,
117027016,00000510,false,Rx,0,8,00,00,00,00,FF,FF,00,10,
117030564,000001B3,false,Rx,0,8,FC,C3,00,F7,04,FF,80,F1,
117037740,000002BF,false,Rx,0,3,85,B1,14,00,00,00,00,00,
117045908,000001A6,false,Rx,0,8,41,00,40,00,3F,00,C0,FE,
117048248,0000032E,false,Rx,0,8,FF,FF,FF,54,BD,FF,FF,3C,
117049348,00000281,false,Rx,0,2,D5,F3,00,00,00,00,00,00,
117055076,000000E4,false,Rx,0,8,3A,FC,88,82,22,FF,7F,8E,
117056184,00000199,false,Rx,0,6,51,FC,D0,7E,0D,A0,00,00,
117057232,0000012F,false,Rx,0,8,EA,79,8A,DD,F1,05,33,0B,
117058332,0000019A,false,Rx,0,6,D8,FC,93,7E,00,20,00,00,
117059328,0000019F,false,Rx,0,6,05,FC,FC,7F,00,20,00,00,
117060464,00000289,false,Rx,0,8,27,F1,E0,E0,E1,00,0C,00,
117061560,000002BB,false,Rx,0,5,22,F1,83,00,F2,00,00,00,
117062500,000001A1,false,Rx,0,5,FC,C6,00,00,81,00,00,00,
117063444,000001C4,false,Rx,0,7,84,00,82,00,12,FA,FF,00,
117064492,000001C5,false,Rx,0,7,86,00,80,00,12,FA,FF,00,
117069576,000005E7,false,Rx,0,8,99,01,0A,22,01,00,00,00,
117095088,000000A5,false,Rx,0,8,37,FA,0E,F8,80,3C,0B,F1,
117100336,000001F6,false,Rx,0,2,80,F0,00,00,00,00,00,00,
117109316,00000130,false,Rx,0,5,05,F0,FC,FF,FF,00,00,00,
117130548,000001B3,false,Rx,0,8,FC,C3,00,F8,04,FF,80,F2,
117138088,000002BF,false,Rx,0,3,89,B1,14,00,00,00,00,00,
117145896,000001A6,false,Rx,0,8,41,00,40,00,3F,00,50,F0,
117148144,000002F0,false,Rx,0,3,74,30,FF,00,00,00,00,00,
117149316,00000173,false,Rx,0,8,8C,F5,00,02,20,00,F2,D7,
117150408,00000246,false,Rx,0,5,0C,F4,00,FC,FF,00,00,00,
117151336,00000281,false,Rx,0,2,DB,F3,00,00,00,00,00,00,
117155224,000000E4,false,Rx,0,8,0F,F7,88,82,22,FF,7F,8E,
117156360,0000012F,false,Rx,0,8,0D,7A,8A,DD,F1,05,33,0B,
117157456,00000199,false,Rx,0,6,D4,F7,C6,7E,0D,A0,00,00,
117158452,0000019A,false,Rx,0,6,C4,F7,A0,7E,00,20,00,00,
117159448,0000019F,false,Rx,0,6,CC,F7,FC,7F,00,20,00,00,
117160580,00000289,false,Rx,0,8,9D,F3,E0,E0,E1,00,0C,00,
117161676,0000018F,false,Rx,0,5,0A,80,F1,FF,FF,00,00,00,
117162616,000001A1,false,Rx,0,5,B3,CB,00,00,81,00,00,00,
117163560,000001C4,false,Rx,0,7,84,00,82,00,1C,FA,FF,00,
117164644,000001C5,false,Rx,0,7,86,00,80,00,1C,FA,FF,00,
117165684,000002BB,false,Rx,0,5,05,F3,83,00,F2,00,00,00,
117166716,00000302,false,Rx,0,7,FF,FF,0A,80,FF,FF,FF,00,
117195068,000000A5,false,Rx,0,8,C6,F0,10,08,81,3C,0B,F1,
117197516,00000297,false,Rx,0,7,59,EE,F0,EC,F0,F0,FC,00,
117209432,00000130,false,Rx,0,5,05,F0,FC,FF,FF,00,00,00,
117230548,000001B3,false,Rx,0,8,FC,C3,00,F9,04,FF,80,F3,
117238520,000002BF,false,Rx,0,3,89,E1,14,00,00,00,00,00,
117245888,000001A6,false,Rx,0,8,41,00,40,00,3F,00,E0,F1,
117247116,00000573,false,Rx,0,8,00,00,00,00,BC,0A,00,73,
117249520,00000281,false,Rx,0,2,DD,F3,00,00,00,00,00,00,
