Time Stamp,ID,Extended,Dir,Bus,LEN,D1,D2,D3,D4,D5,D6,D7,D8
68363900,0000001C4,false,Rx,0,7,00,00,00,00,0B,F7,FF,00,
68365040,0000001C5,false,Rx,0,7,00,00,00,00,0B,F7,FF,00,
68366048,0000001EE,false,Rx,0,2,00,FF,00,00,00,00,00,00,
68367820,0000002A6,false,Rx,0,2,00,9C,00,00,00,00,00,00,
68369588,0000001D6,false,Rx,0,2,F0,CC,00,00,00,00,00,00,
68370344,0000003E6,false,Rx,0,2,FF,FF,00,00,00,00,00,00,
68371124,000000302,false,Rx,0,7,FF,FF,2D,81,FF,FF,FF,00,
68387792,000000510,false,Rx,0,8,00,00,00,00,FF,FF,00,10,
68393176,00000012F,false,Rx,0,8,89,22,86,1C,F1,01,30,09,
68395848,0000000A5,false,Rx,0,8,1C,F5,9B,B7,79,00,00,F1,
68404948,000000130,false,Rx,0,5,00,F0,FC,FF,FF,00,00,00,
68414928,0000005F8,false,Rx,0,8,13,FF,C0,78,FF,FF,FF,FF,
68436140,0000002BF,false,Rx,0,3,00,00,00,00,00,00,00,00,
68447640,0000001A6,false,Rx,0,8,00,00,00,00,00,00,60,F7,
68448700,0000001B9,false,Rx,0,2,00,FF,00,00,00,00,00,00,
68449452,000000281,false,Rx,0,2,25,F3,00,00,00,00,00,00,
68450372,0000002C4,false,Rx,0,8,00,00,FF,64,64,64,00,F0,
68451460,000000297,false,Rx,0,7,51,F4,FC,FC,FC,FC,FC,00,
68455864,0000000E4,false,Rx,0,8,0C,FB,86,7F,22,FF,7F,8E,
68456948,000000199,false,Rx,0,6,04,FB,D2,7E,1D,B0,00,00,
68457932,00000019A,false,Rx,0,6,9D,FB,97,7E,00,20,00,00,
68458912,00000019F,false,Rx,0,6,52,FB,04,80,00,20,00,00,
68460088,000000289,false,Rx,0,8,13,F4,E0,E0,E1,00,0C,00,
68461164,0000002BB,false,Rx,0,5,BD,F4,00,00,F2,00,00,00,
68462088,0000001A1,false,Rx,0,5,FC,C6,00,00,81,00,00,00,
68463060,0000001C4,false,Rx,0,7,00,00,00,00,15,F7,FF,00,
68464188,0000001C5,false,Rx,0,7,00,00,00,00,15,F7,FF,00,
68493152,00000012F,false,Rx,0,8,D4,23,86,1C,F1,01,30,09,
68495852,0000000A5,false,Rx,0,8,40,FA,9B,B7,79,00,00,F1,
68504956,000000130,false,Rx,0,5,00,F0,FC,FF,FF,00,00,00,
68531356,0000002CA,false,Rx,0,2,66,70,00,00,00,00,00,00,
68536508,0000002BF,false,Rx,0,3,00,00,00,00,00,00,00,00,
68547664,0000001A6,false,Rx,0,8,00,00,00,00,00,00,F0,F8,
68549064,000000281,false,Rx,0,2,25,F3,00,00,00,00,00,00,
68550252,000000173,false,Rx,0,8,4F,F5,00,0E,30,00,FE,D0,
68555832,0000000E4,false,Rx,0,8,EA,F6,86,7F,22,FF,7F,8E,
68556920,000000199,false,Rx,0,6,8B,F6,D0,7E,1D,B0,00,00,
68557904,00000019A,false,Rx,0,6,35,F6,97,7E,00,20,00,00,
68558884,00000019F,false,Rx,0,6,0E,F6,03,80,00,20,00,00,
68560028,000000289,false,Rx,0,8,A9,F6,E0,E0,E1,00,0C,00,
68561104,0000002BB,false,Rx,0,5,9A,F6,00,00,F2,00,00,00,
68562028,00000018F,false,Rx,0,5,2D,81,F1,FF,FF,00,00,00,
68562956,0000001A1,false,Rx,0,5,B3,CB,00,00,81,00,00,00,
68563916,0000001C4,false,Rx,0,7,00,00,00,00,1F,F7,FF,00,
68565072,0000001C5,false,Rx,0,7,00,00,00,00,1F,F7,FF,00,
68566220,000000302,false,Rx,0,7,FF,FF,2D,81,FF,FF,FF,00,
68593152,00000012F,false,Rx,0,8,5A,24,86,1C,F1,01,30,09,
68595840,0000000A5,false,Rx,0,8,28,F0,9B,B7,79,00,00,F1,
68604948,000000130,false,Rx,0,5,00,F0,FC,FF,FF,00,00,00,
68637048,0000002BF,false,Rx,0,3,00,00,00,00,00,00,00,00,
68647636,0000001A6,false,Rx,0,8,00,00,00,00,00,00,80,FA,
68649068,000000281,false,Rx,0,2,25,F3,00,00,00,00,00,00,
68650808,000000297,false,Rx,0,7,17,F5,FC,FC,FC,FC,FC,00,
68655820,0000000E4,false,Rx,0,8,64,F1,86,7F,22,FF,7F,8E,
68656908,000000199,false,Rx,0,6,50,F1,CE,7E,1D,B0,00,00,
68657892,00000019A,false,Rx,0,6,EC,F1,9B,7E,00,20,00,00,
68658876,00000019F,false,Rx,0,6,49,F1,15,80,00,20,00,00,
68660012,000000289,false,Rx,0,8,A8,F8,E0,E0,E1,00,0C,00,
68661088,0000002BB,false,Rx,0,5,6F,F8,00,00,F2,00,00,00,
68662012,0000001A1,false,Rx,0,5,08,C1,00,00,81,00,00,00,
68662980,0000001C4,false,Rx,0,7,00,00,00,00,29,F7,FF,00,
68664100,0000001C5,false,Rx,0,7,00,00,00,00,29,F7,FF,00,
68665304,0000005E7,false,Rx,0,8,99,01,0A,0A,01,00,00,00,
68674908,000000328,false,Rx,0,6,43,44,EF,11,0E,22,00,00,
68693256,00000012F,false,Rx,0,8,07,25,86,1C,F1,01,30,09,
68695836,0000000A5,false,Rx,0,8,1C,F5,9B,B7,79,00,00,F1,
68704916,000000130,false,Rx,0,5,00,F0,FC,FF,FF,00,00,00,
68737368,0000002BF,false,Rx,0,3,00,00,00,00,00,00,00,00,
68747636,0000001A6,false,Rx,0,8,00,00,00,00,00,00,10,FC,
68749032,000000281,false,Rx,0,2,25,F3,00,00,00,00,00,00,
68750244,000000173,false,Rx,0,8,13,FA,00,0E,30,00,FE,D0,
68755852,0000000E4,false,Rx,0,8,0C,FB,86,7F,22,FF,7F,8E,
68756936,000000199,false,Rx,0,6,BD,FB,CA,7E,1D,B0,00,00,
68757924,00000019A,false,Rx,0,6,D2,FB,9A,7E,00,20,00,00,
68758904,00000019F,false,Rx,0,6,A7,FB,0A,80,00,20,00,00,
68760044,000000289,false,Rx,0,8,12,FA,E0,E0,E1,00,0C,00,
68761120,0000002BB,false,Rx,0,5,48,FA,00,00,F2,00,00,00,
68762040,00000018F,false,Rx,0,5,2D,81,F1,FF,FF,00,00,00,
68762976,0000001A1,false,Rx,0,5,FC,C6,00,00,81,00,00,00,
68763932,0000001C4,false,Rx,0,7,00,00,00,00,33,F7,FF,00,
68765052,0000001C5,false,Rx,0,7,00,00,00,00,33,F7,FF,00,
68766204,000000302,false,Rx,0,7,FF,FF,2D,81,FF,FF,FF,00,
68793144,00000012F,false,Rx,0,8,5A,26,86,1C,F2,01,30,09,
68795836,0000000A5,false,Rx,0,8,40,FA,9B,B7,79,00,00,F1,
68805080,000000130,false,Rx,0,5,00,F0,FC,FF,FF,00,00,00,
68837768,0000002BF,false,Rx,0,3,00,00,00,00,00,00,00,00,
68847636,0000001A6,false,Rx,0,8,00,00,00,00,00,00,A0,FD,
68849052,000000281,false,Rx,0,2,25,F3,00,00,00,00,00,00,
68850808,000000297,false,Rx,0,7,DD,F6,FC,FC,FC,FC,FC,00,
68855820,0000000E4,false,Rx,0,8,EA,F6,86,7F,22,FF,7F,8E,
68856908,000000199,false,Rx,0,6,8B,F6,D0,7E,1D,B0,00,00,
68857892,00000019A,false,Rx,0,6,7A,F6,9A,7E,00,20,00,00,
68858868,00000019F,false,Rx,0,6,29,F6,01,80,00,20,00,00,
68860040,000000289,false,Rx,0,8,C1,FC,E0,E0,E1,00,0C,00,
68861120,0000002BB,false,Rx,0,5,21,FC,00,00,F2,00,00,00,
68862040,0000001A1,false,Rx,0,5,B3,CB,00,00,81,00,00,00,
68862996,0000001C4,false,Rx,0,7,00,00,00,00,3D,F7,FF,00,
68864116,0000001C5,false,Rx,0,7,00,00,00,00,3D,F7,FF,00,
68893152,00000012F,false,Rx,0,8,07,27,86,1C,F2,01,30,09,
68895820,0000000A5,false,Rx,0,8,28,F0,9B,B7,79,00,00,F1,
68905048,000000130,false,Rx,0,5,00,F0,FC,FF,FF,00,00,00,
68938124,0000002BF,false,Rx,0,3,00,00,00,00,00,00,00,00,
68947616,0000001A6,false,Rx,0,8,00,00,00,00,00,00,30,FF,
68949008,000000281,false,Rx,0,2,25,F3,00,00,00,00,00,00,
68950204,000000173,false,Rx,0,8,7B,F0,00,0E,30,00,FE,D0,
68951412,0000002C4,false,Rx,0,8,00,00,FF,64,64,64,00,F0,
68955812,0000000E4,false,Rx,0,8,64,F1,86,7F,22,FF,7F,8E,
68956900,000000199,false,Rx,0,6,EA,F1,CD,7E,1D,B0,00,00,
68957884,00000019A,false,Rx,0,6,56,F1,98,7E,00,20,00,00,
68958868,00000019F,false,Rx,0,6,E3,F1,F8,7F,00,20,00,00,
68959996,000000289,false,Rx,0,8,7B,FE,E0,E0,E1,00,0C,00,
68961072,0000002BB,false,Rx,0,5,06,FE,00,00,F2,00,00,00,
68961992,00000018F,false,Rx,0,5,2D,81,F1,FF,FF,00,00,00,
68962920,0000001A1,false,Rx,0,5,08,C1,00,00,81,00,00,00,
68963912,0000001C4,false,Rx,0,7,00,00,00,00,47,F7,FF,00,
68965044,0000001C5,false,Rx,0,7,00,00,00,00,47,F7,FF,00,
68966192,000000302,false,Rx,0,7,FF,FF,2D,81,FF,FF,FF,00,
68993140,00000012F,false,Rx,0,8,E1,28,86,1C,F1,01,30,09,
68995824,0000000A5,false,Rx,0,8,1C,F5,9B,B7,79,00,00,F1,
69004996,000000130,false,Rx,0,5,00,F0,FC,FF,FF,00,00,00,
69027776,000000510,false,Rx,0,8,00,00,00,00,FF,FF,00,10,
69038448,0000002BF,false,Rx,0,3,00,00,00,00,00,00,00,00,
69047612,0000001A6,false,Rx,0,8,00,00,00,00,00,00,C0,F0,
69048996,000000281,false,Rx,0,2,25,F3,00,00,00,00,00,00,
69050104,000000297,false,Rx,0,7,9B,F7,FC,FC,FC,FC,FC,00,
69055840,0000000E4,false,Rx,0,8,0C,FB,86,7F,22,FF,7F,8E,
69056924,000000199,false,Rx,0,6,F3,FB,CE,7E,1D,B0,00,00,
69057908,00000019A,false,Rx,0,6,4F,FB,9B,7E,00,20,00,00,
69058888,00000019F,false,Rx,0,6,B6,FB,ED,7F,00,20,00,00,
69060048,000000289,false,Rx,0,8,27,F1,E0,E0,E1,00,0C,00,
69061124,0000002BB,false,Rx,0,5,6E,F1,00,00,F2,00,00,00,
69062048,0000001A1,false,Rx,0,5,FC,C6,00,00,81,00,00,00,
69063024,0000001C4,false,Rx,0,7,00,00,00,00,51,F7,FF,00,
69064156,0000001C5,false,Rx,0,7,00,00,00,00,51,F7,FF,00,
69093136,00000012F,false,Rx,0,8,BC,29,86,1C,F1,01,30,09,
69095828,0000000A5,false,Rx,0,8,40,FA,9B,B7,79,00,00,F1,
69105008,000000130,false,Rx,0,5,00,F0,FC,FF,FF,00,00,00,
69138788,0000002BF,false,Rx,0,3,00,00,00,00,00,00,00,00,
69147620,0000001A6,false,Rx,0,8,00,00,00,00,00,00,50,F2,
69149052,000000281,false,Rx,0,2,25,F3,00,00,00,00,00,00,
69150244,000000173,false,Rx,0,8,4F,F5,00,0E,30,00,FE,D0,
69156336,0000000E4,false,Rx,0,8,B7,F7,86,7F,22,FF,7F,8E,
69157420,000000199,false,Rx,0,6,7C,F7,D1,7E,1D,B0,00,00,
69158404,00000019A,false,Rx,0,6,78,F7,95,7E,00,20,00,00,
69159388,00000019F,false,Rx,0,6,A5,F7,FA,7F,00,20,00,00,
69160556,000000289,false,Rx,0,8,9D,F3,E0,E0,E1,00,0C,00,
69161640,0000002BB,false,Rx,0,5,49,F3,00,00,F2,00,00,00,
69162556,00000018F,false,Rx,0,5,2D,81,F1,FF,FF,00,00,00,
69163484,0000001A1,false,Rx,0,5,B3,CB,00,00,81,00,00,00,
69164452,0000001C4,false,Rx,0,7,00,00,00,00,5B,F7,FF,00,
69165572,0000001C5,false,Rx,0,7,00,00,00,00,5B,F7,FF,00,
69166728,000000302,false,Rx,0,7,FF,FF,2D,81,FF,FF,FF,00,
69193188,00000012F,false,Rx,0,8,5B,2A,86,1C,F1,01,30,09,
69195812,0000000A5,false,Rx,0,8,28,F0,9B,B7,79,00,00,F1,
69202248,000000273,false,Rx,0,8,1D,E1,00,F0,FF,7F,DE,05,
69204920,000000130,false,Rx,0,5,00,F0,FC,FF,FF,00,00,00,
69205840,000000277,false,Rx,0,4,E1,9D,05,FF,00,00,00,00,
69239160,0000002BF,false,Rx,0,3,00,00,00,00,00,00,00,00,
69247612,0000001A6,false,Rx,0,8,00,00,00,00,00,00,E0,F3,
69248692,000000281,false,Rx,0,2,25,F3,00,00,00,00,00,00,
69249804,000000297,false,Rx,0,7,5E,F8,FC,FC,FC,FC,FC,00,
69256348,0000000E4,false,Rx,0,8,83,F2,86,7F,22,FF,7F,8E,
69257432,000000199,false,Rx,0,6,73,F2,CF,7E,1D,B0,00,00,
69258420,00000019A,false,Rx,0,6,E8,F2,98,7E,00,20,00,00,
69259400,00000019F,false,Rx,0,6,00,F2,09,80,00,20,00,00,
69260548,000000289,false,Rx,0,8,4E,F5,E0,E0,E1,00,0C,00,
69261632,0000002BB,false,Rx,0,5,20,F5,00,00,F2,00,00,00,
69262548,0000001A1,false,Rx,0,5,08,C1,00,00,81,00,00,00,
69263536,0000001C4,false,Rx,0,7,00,00,00,00,65,F7,FF,00,
69264660,0000001C5,false,Rx,0,7,00,00,00,00,65,F7,FF,00,
69279668,0000003FB,false,Rx,0,6,C7,90,01,10,F1,48,00,00,
69293116,00000012F,false,Rx,0,8,BC,2B,86,1C,F2,01,30,09,
69295808,0000000A5,false,Rx,0,8,1C,F5,9B,B7,79,00,00,F1,
69296988,0000003F9,false,Rx,0,8,1C,1A,80,70,7C,44,2F,47,
69305040,000000130,false,Rx,0,5,00,F0,FC,FF,FF,00,00,00,
69339780,0000002F9,false,Rx,0,6,00,FF,00,08,FF,F0,00,00,
69340744,0000002BF,false,Rx,0,3,00,00,00,00,00,00,00,00,
69342008,0000002F7,false,Rx,0,6,02,99,51,11,11,F1,00,00,
69347612,0000001A6,false,Rx,0,8,00,00,00,00,00,00,70,F5,
69349008,000000281,false,Rx,0,2,25,F3,00,00,00,00,00,00,
69350216,000000173,false,Rx,0,8,13,FA,00,0E,30,00,FE,D0,
69353160,0000002ED,false,Rx,0,3,C5,F6,01,00,00,00,00,00,
69356368,0000000E4,false,Rx,0,8,82,FC,86,7F,22,FF,7F,8E,
69357456,000000199,false,Rx,0,6,42,FC,CD,7E,1D,B0,00,00,
69358440,00000019A,false,Rx,0,6,D9,FC,9A,7E,00,20,00,00,
69359420,00000019F,false,Rx,0,6,17,FC,00,80,00,20,00,00,
69360392,000000277,false,Rx,0,4,E1,9D,05,FF,00,00,00,00,
69361408,000000289,false,Rx,0,8,F4,F7,E0,E0,E1,00,0C,00,
69362484,00000018F,false,Rx,0,5,2D,81,F1,FF,FF,00,00,00,
69363416,0000001A1,false,Rx,0,5,FC,C6,00,00,81,00,00,00,
69364388,0000001C4,false,Rx,0,7,00,00,00,00,6F,F7,FF,00,
69365508,0000001C5,false,Rx,0,7,00,00,00,00,6F,F7,FF,00,
69366520,0000001EE,false,Rx,0,2,00,FF,00,00,00,00,00,00,
69367280,0000002A6,false,Rx,0,2,00,A4,00,00,00,00,00,00,
69368036,0000001D6,false,Rx,0,2,F0,CC,00,00,00,00,00,00,
69368800,0000001EA,false,Rx,0,2,FF,FF,00,00,00,00,00,00,
69370580,0000002BB,false,Rx,0,5,07,F7,00,00,F2,00,00,00,
69371492,0000003E6,false,Rx,0,2,FF,FF,00,00,00,00,00,00,
69372268,000000302,false,Rx,0,7,FF,FF,2D,81,FF,FF,FF,00,
69393120,00000012F,false,Rx,0,8,32,2C,86,1C,F2,01,30,09,
69395820,0000000A5,false,Rx,0,8,40,FA,9B,B7,79,00,00,F1,
69404992,000000130,false,Rx,0,5,00,F0,FC,FF,FF,00,00,00,
69418728,0000005F8,false,Rx,0,8,13,FF,C0,78,FF,FF,FF,FF,
69440004,0000002BF,false,Rx,0,3,00,00,00,00,00,00,00,00,
69443060,0000000F2,false,Rx,0,8,F1,FF,87,C1,FF,FF,FF,FF,
69447596,0000001A6,false,Rx,0,8,00,00,00,00,00,00,00,F7,
69448652,0000001B9,false,Rx,0,2,00,FF,00,00,00,00,00,00,
69449404,000000281,false,Rx,0,2,25,F3,00,00,00,00,00,00,
69450192,000000297,false,Rx,0,7,18,F9,FC,FC,FC,FC,FC,00,
69452248,0000002C4,false,Rx,0,8,00,00,FF,64,64,64,00,F0,
69456336,0000000E4,false,Rx,0,8,B7,F7,86,7F,22,FF,7F,8E,
69457420,000000199,false,Rx,0,6,E1,F7,D0,7E,1D,B0,00,00,
69458408,00000019A,false,Rx,0,6,5F,F7,97,7E,00,20,00,00,
69459388,00000019F,false,Rx,0,6,DE,F7,00,80,00,20,00,00,
69460568,000000289,false,Rx,0,8,F5,F9,E0,E0,E1,00,0C,00,
69461652,0000002BB,false,Rx,0,5,F2,F9,00,00,F2,00,00,00,
69462568,0000001A1,false,Rx,0,5,B3,CB,00,00,81,00,00,00,
69463528,0000001C4,false,Rx,0,7,00,00,00,00,79,F7,FF,00,
69464664,0000001C5,false,Rx,0,7,00,00,00,00,79,F7,FF,00,
69493112,00000012F,false,Rx,0,8,D5,2D,86,1C,F1,01,30,09,
69496324,0000000A5,false,Rx,0,8,28,F0,9B,B7,79,00,00,F1,
69504896,000000130,false,Rx,0,5,00,F0,FC,FF,FF,00,00,00,
69518792,000000277,false,Rx,0,4,E1,9D,05,FF,00,00,00,00,
69531236,0000002CA,false,Rx,0,2,66,70,00,00,00,00,00,00,
69540388,0000002BF,false,Rx,0,3,00,00,00,00,00,00,00,00,
69547620,0000001A6,false,Rx,0,8,00,00,00,00,00,00,90,F8,
69549036,000000281,false,Rx,0,2,25,F3,00,00,00,00,00,00,
69550236,000000173,false,Rx,0,8,7B,F0,00,0E,30,00,FE,D0,
69556352,0000000E4,false,Rx,0,8,83,F2,86,7F,22,FF,7F,8E,
69557436,000000199,false,Rx,0,6,73,F2,CF,7E,1D,B0,00,00,
69558420,00000019A,false,Rx,0,6,3A,F2,94,7E,00,20,00,00,
69559404,00000019F,false,Rx,0,6,C0,F2,F9,7F,00,20,00,00,
69560556,000000289,false,Rx,0,8,4F,FB,E0,E0,E1,00,0C,00,
69561636,0000002BB,false,Rx,0,5,D5,FB,00,00,F2,00,00,00,
69562556,00000018F,false,Rx,0,5,2D,81,F1,FF,FF,00,00,00,
69563484,0000001A1,false,Rx,0,5,08,C1,00,00,81,00,00,00,
69564468,0000001C4,false,Rx,0,7,00,00,00,00,83,F7,FF,00,
69565600,0000001C5,false,Rx,0,7,00,00,00,00,83,F7,FF,00,
69566744,000000302,false,Rx,0,7,FF,FF,2D,81,FF,FF,FF,00,
69593124,00000012F,false,Rx,0,8,32,2E,86,1C,F1,01,30,09,
69596420,0000000A5,false,Rx,0,8,1C,F5,9B,B7,79,00,00,F1,
69604880,000000130,false,Rx,0,5,00,F0,FC,FF,FF,00,00,00,
69640880,0000002BF,false,Rx,0,3,00,00,00,00,00,00,00,00,
69647620,0000001A6,false,Rx,0,8,00,00,00,00,00,00,20,FA,
69648996,000000281,false,Rx,0,2,25,F3,00,00,00,00,00,00,
69650116,000000297,false,Rx,0,7,D2,FA,FC,FC,FC,FC,FC,00,
69656356,0000000E4,false,Rx,0,8,82,FC,86,7F,22,FF,7F,8E,
69657444,000000199,false,Rx,0,6,B4,FC,CE,7E,1C,B0,00,00,
69658428,00000019A,false,Rx,0,6,FE,FC,98,7E,00,20,00,00,
69659412,00000019F,false,Rx,0,6,23,FC,F7,7F,00,20,00,00,
69660592,000000289,false,Rx,0,8,9C,FD,E0,E0,E1,00,0C,00,
69661668,0000002BB,false,Rx,0,5,BC,FD,00,00,F2,00,00,00,
69662592,0000001A1,false,Rx,0,5,FC,C6,00,00,81,00,00,00,
69663556,0000001C4,false,Rx,0,7,00,00,00,00,8D,F7,FF,00,
69664684,0000001C5,false,Rx,0,7,00,00,00,00,8D,F7,FF,00,
69667768,000000510,false,Rx,0,8,00,00,00,00,FF,FF,00,10,
69674784,000000328,false,Rx,0,6,44,44,EF,11,0E,22,00,00,
69691248,0000005F2,false,Rx,0,8,08,04,00,02,FF,FF,FF,FF,
69693120,00000012F,false,Rx,0,8,33,20,86,1C,F1,01,30,09,
69695860,0000000A5,false,Rx,0,8,40,FA,9B,B7,79,00,00,F1,
69704872,000000130,false,Rx,0,5,00,F0,FC,FF,FF,00,00,00,
69741212,0000002BF,false,Rx,0,3,00,00,00,00,00,00,00,00,
69747584,0000001A6,false,Rx,0,8,00,00,00,00,00,00,B0,FB,
69748968,000000281,false,Rx,0,2,25,F3,00,00,00,00,00,00,
69750160,000000173,false,Rx,0,8,4F,F5,00,0E,30,00,FE,D0,
69755800,0000000E4,false,Rx,0,8,EA,F6,86,7F,22,FF,7F,8E,
69756888,000000199,false,Rx,0,6,5A,F6,D1,7E,1C,B0,00,00,
69757872,00000019A,false,Rx,0,6,C0,F6,99,7E,00,20,00,00,
69758852,00000019F,false,Rx,0,6,81,F6,FE,7F,00,20,00,00,
69760028,000000289,false,Rx,0,8,7A,F0,E0,E0,E1,00,0C,00,
69761104,0000002BB,false,Rx,0,5,F3,F0,00,00,F2,00,00,00,
69762020,00000018F,false,Rx,0,5,2D,81,F1,FF,FF,00,00,00,
69762948,0000001A1,false,Rx,0,5,B3,CB,00,00,81,00,00,00,
69763936,0000001C4,false,Rx,0,7,00,00,00,00,97,F7,FF,00,
69765068,0000001C5,false,Rx,0,7,00,00,00,00,97,F7,FF,00,
69766224,000000302,false,Rx,0,7,FF,FF,2D,81,FF,FF,FF,00,
69793092,00000012F,false,Rx,0,8,6E,21,86,1C,F1,01,30,09,
69796540,0000000A5,false,Rx,0,8,28,F0,9B,B7,79,00,00,F1,
69804856,000000130,false,Rx,0,5,00,F0,FC,FF,FF,00,00,00,
69841640,0000002BF,false,Rx,0,3,00,00,00,00,00,00,00,00,
69847604,0000001A6,false,Rx,0,8,00,00,00,00,00,00,40,FD,
69848976,000000297,false,Rx,0,7,94,FB,FC,FC,FC,FC,FC,00,
69850004,000000281,false,Rx,0,2,25,F3,00,00,00,00,00,00,
69856420,0000000E4,false,Rx,0,8,83,F2,86,7F,22,FF,7F,8E,
69857508,000000199,false,Rx,0,6,3F,F2,CF,7E,1C,B0,00,00,
69858492,00000019A,false,Rx,0,6,75,F2,99,7E,00,20,00,00,
69859472,00000019F,false,Rx,0,6,D2,F2,05,80,00,20,00,00,
69860624,000000289,false,Rx,0,8,C0,F2,E0,E0,E1,00,0C,00,
69861700,0000002BB,false,Rx,0,5,D4,F2,00,00,F2,00,00,00,
69862620,0000001A1,false,Rx,0,5,08,C1,00,00,81,00,00,00,
69863588,0000001C4,false,Rx,0,7,00,00,00,00,A1,F7,FF,00,
69864708,0000001C5,false,Rx,0,7,00,00,00,00,A1,F7,FF,00,
69893096,00000012F,false,Rx,0,8,33,22,86,1C,F2,01,30,09,
69896556,0000000A5,false,Rx,0,8,1C,F5,9B,B7,79,00,00,F1,
69904976,000000130,false,Rx,0,5,00,F0,FC,FF,FF,00,00,00,
69941988,0000002BF,false,Rx,0,3,00,00,00,00,00,00,00,00,
69947608,0000001A6,false,Rx,0,8,00,00,00,00,00,00,D0,FE,
69948972,000000281,false,Rx,0,2,25,F3,00,00,00,00,00,00,
69950184,000000173,false,Rx,0,8,13,FA,00,0E,30,00,FE,D0,
69951396,0000002C4,false,Rx,0,8,00,00,FF,64,64,64,00,F0,
69956352,0000000E4,false,Rx,0,8,82,FC,86,7F,22,FF,7F,8E,
69957440,000000199,false,Rx,0,6,B4,FC,CE,7E,1C,B0,00,00,
69958424,00000019A,false,Rx,0,6,96,FC,97,7E,00,20,00,00,
69959404,00000019F,false,Rx,0,6,D6,FC,F9,7F,00,20,00,00,
69960580,000000289,false,Rx,0,8,13,F4,E0,E0,E1,00,0C,00,
69961656,0000002BB,false,Rx,0,5,BD,F4,00,00,F2,00,00,00,
69962580,00000018F,false,Rx,0,5,2D,81,F1,FF,FF,00,00,00,
69963504,0000001A1,false,Rx,0,5,FC,C6,00,00,81,00,00,00,
69964468,0000001C4,false,Rx,0,7,00,00,00,00,AB,F7,FF,00,
69965596,0000001C5,false,Rx,0,7,00,00,00,00,AB,F7,FF,00,
69966740,000000302,false,Rx,0,7,FF,FF,2D,81,FF,FF,FF,00,
69993084,00000012F,false,Rx,0,8,6E,23,86,1C,F2,01,30,09,
69996472,0000000A5,false,Rx,0,8,40,FA,9B,B7,79,00,00,F1,
70004984,000000130,false,Rx,0,5,00,F0,FC,FF,FF,00,00,00,
70042396,0000002BF,false,Rx,0,3,00,00,00,00,00,00,00,00,
70047596,0000001A6,false,Rx,0,8,00,00,00,00,00,00,60,F0,
70048892,000000297,false,Rx,0,7,5B,FC,FC,FC,FC,FC,FC,00,
70049920,000000281,false,Rx,0,2,25,F3,00,00,00,00,00,00,
70056308,0000000E4,false,Rx,0,8,B7,F7,86,7F,22,FF,7F,8E,
70057396,000000199,false,Rx,0,6,7D,F7,CE,7E,1C,B0,00,00,
70058380,00000019A,false,Rx,0,6,79,F7,9C,7E,00,20,00,00,
70059364,00000019F,false,Rx,0,6,CF,F7,E7,7F,00,20,00,00,
70060540,000000289,false,Rx,0,8,A9,F6,E0,E0,E1,00,0C,00,
70061620,0000002BB,false,Rx,0,5,9A,F6,00,00,F2,00,00,00,
70062540,0000001A1,false,Rx,0,5,B3,CB,00,00,81,00,00,00,
70063500,0000001C4,false,Rx,0,7,00,00,00,00,B5,F7,FF,00,
70064636,0000001C5,false,Rx,0,7,00,00,00,00,B5,F7,FF,00,
70093064,00000012F,false,Rx,0,8,5A,24,86,1C,F1,01,30,09,
70096304,0000000A5,false,Rx,0,8,28,F0,9B,B7,79,00,00,F1,
70104956,000000130,false,Rx,0,5,00,F0,FC,FF,FF,00,00,00,
70142836,0000002BF,false,Rx,0,3,00,00,00,00,00,00,00,00,
70147576,0000001A6,false,Rx,0,8,00,00,00,00,00,00,F0,F1,
70149032,000000281,false,Rx,0,2,25,F3,00,00,00,00,00,00,
70150240,000000173,false,Rx,0,8,7B,F0,00,0E,30,00,FE,D0,
70156420,0000000E4,false,Rx,0,8,83,F2,86,7F,22,FF,7F,8E,
70157504,000000199,false,Rx,0,6,18,F2,CD,7E,1C,B0,00,00,
70158488,00000019A,false,Rx,0,6,80,F2,97,7E,00,20,00,00,
70159472,00000019F,false,Rx,0,6,7A,F2,FA,7F,00,20,00,00,
70160628,000000289,false,Rx,0,8,A8,F8,E0,E0,E1,00,0C,00,
70161704,0000002BB,false,Rx,0,5,6F,F8,00,00,F2,00,00,00,
70162628,00000018F,false,Rx,0,5,2D,81,F1,FF,FF,00,00,00,
70163556,0000001A1,false,Rx,0,5,08,C1,00,00,81,00,00,00,
70164536,0000001C4,false,Rx,0,7,00,00,00,00,BF,F7,FF,00,
70165664,0000001C5,false,Rx,0,7,00,00,00,00,BF,F7,FF,00,
70166808,000000302,false,Rx,0,7,FF,FF,2D,81,FF,FF,FF,00,
70193080,00000012F,false,Rx,0,8,07,25,86,1C,F1,01,30,09,
70196404,0000000A5,false,Rx,0,8,1C,F5,9B,B7,79,00,00,F1,
70199152,0000000E2,false,Rx,0,8,F1,FF,E7,FC,FF,FF,FF,FF,
70200360,0000000E6,false,Rx,0,8,F1,FF,E7,FC,FF,FF,FF,FF,
70201568,0000000EA,false,Rx,0,8,81,FF,E7,FD,FF,FF,FF,FF,
70202772,0000000EE,false,Rx,0,8,F1,FF,E7,FD,FF,FF,FF,FF,
70205232,0000002FC,false,Rx,0,7,81,11,01,00,00,00,00,00,
70206488,0000000F0,false,Rx,0,8,FC,FF,FF,FF,FF,FF,FF,FF,
